sales_order_id,customer_id,order_date,quantity,total_price,payment_status,shipping_address,description,created_at,car_id,salesman_id
SO97939,CUST66304,2025-01-16T08:18:39,7,798.91,Failed,"0452 Gray Haven Suite 488
Port Tiffany, MT 83015",Hand candidate data against happen event stuff.,2025-01-01T05:03:37,sB77418,salesman_3678
SO89694,CUST25444,2025-01-09T12:48:43,95,369.93,Failed,"937 Stephanie Road Apt. 199
Port Anthony, DC 55292",Piece pressure final positive officer.,2025-01-14T16:10:02,af98498,salesman_4050
SO39036,CUST28904,2025-01-04T20:37:46,24,923.01,Paid,"358 Claudia Shores Apt. 106
Matthewmouth, MT 19585",Tell technology learn bed specific.,2025-01-01T15:15:51,OC66094,salesman_5217
SO86706,CUST65920,2025-01-04T12:42:26,26,114.44,Paid,"889 Angelica Villages Apt. 633
Myersview, VA 58884",Past miss ready understand office building worker.,2025-01-11T14:32:55,zJ45488,salesman_3489
SO24043,CUST82631,2025-01-11T03:37:34,23,60.81,Pending,"449 Morrow Harbor Suite 644
New Christine, AS 64793",Collection direction stop almost usually large.,2025-01-07T23:15:14,Xf98012,salesman_5843
SO96118,CUST26163,2025-01-02T13:22:17,18,75.54,Pending,"42261 Caitlin Center
Marcshire, UT 69985",Add care argue happy.,2025-01-04T02:51:26,bs95360,salesman_7957
SO66313,CUST34051,2025-01-11T12:49:32,43,273.27,Paid,"663 Larsen Fall
Hartberg, ND 04167",Hard film company answer can with fall.,2025-01-01T15:43:00,hv61860,salesman_7452
SO99538,CUST17702,2025-01-01T03:44:57,52,942.69,Failed,"5284 Jimenez Turnpike Suite 513
Lake Diana, LA 24298",Test describe explain same environmental.,2025-01-04T19:53:19,Zg90518,salesman_3613
SO99977,CUST05260,2025-01-08T13:08:07,83,789.43,Failed,"98758 Washington Ramp
Heatherton, NC 47215",Plan what arrive decision bag.,2025-01-08T10:11:15,Wq43757,salesman_5431
SO66643,CUST68287,2025-01-13T09:59:57,43,874.18,Failed,"766 Molina Trafficway
Angelastad, UT 11862",It increase able early million term easy.,2025-01-03T20:01:43,uv81721,salesman_4147
SO27577,CUST13565,2025-01-07T11:10:55,74,210.09,Failed,"232 Matthew Key
Port Joel, NM 44090",Order follow behavior least scientist.,2025-01-10T19:48:32,PI19594,salesman_2127
SO70026,CUST42063,2025-01-16T23:54:26,12,406.27,Pending,"0504 Sloan Prairie
Jameston, VT 29011",Strong space director prepare bad put measure.,2025-01-04T23:51:12,dI83417,salesman_8832
SO33283,CUST31074,2025-01-01T04:35:13,88,891.65,Pending,"415 Michael Light Apt. 813
East Chrisberg, MI 18823",Training determine fight.,2025-01-05T13:20:45,Xe63938,salesman_7747
SO20807,CUST88367,2025-01-15T22:57:39,23,517.89,Paid,"160 Becker Field
Julieview, NV 05982",Require establish serious.,2025-01-07T04:02:21,cy59922,salesman_1817
SO85122,CUST31064,2025-01-03T06:21:11,9,734.91,Failed,"89915 Moreno Inlet
Lake Rebeccatown, AL 00979",Boy rise box part approach.,2025-01-17T19:34:11,bR11211,salesman_2700
SO29918,CUST53568,2025-01-11T02:39:22,89,702.25,Pending,"143 Owens Forks
Port Sara, TN 47726",Voice dream say song.,2025-01-10T02:59:11,EJ89106,salesman_1433
SO52439,CUST03719,2025-01-03T00:29:41,38,865.33,Pending,"095 Malik Vista Apt. 905
Atkinsmouth, AS 07809",Drop discussion over sort capital.,2025-01-12T03:35:03,Np25200,salesman_4648
SO47597,CUST38907,2025-01-01T18:21:48,23,366.5,Paid,"353 Darin Manors Suite 564
Johnsonhaven, HI 12312",Party medical senior discuss clearly drug.,2025-01-15T14:42:38,XC81812,salesman_4233
SO92253,CUST68770,2025-01-13T14:35:13,63,461.86,Paid,"4737 Torres Heights Apt. 770
Newmanchester, SD 74962",Money sea new build wall.,2025-01-01T06:37:29,ci84698,salesman_4115
SO26076,CUST34897,2025-01-06T05:54:19,51,239.78,Paid,"692 Preston Drive Suite 052
West Michaelmouth, VT 06505",Edge role cover nation entire.,2025-01-17T01:42:06,jl78133,salesman_6841
SO73436,CUST94197,2025-01-11T14:56:41,98,350.51,Failed,"7199 Taylor Locks Suite 203
South Andreaville, DC 83395",Out generation exist quality serious officer many task.,2025-01-10T19:15:29,Dc87844,salesman_6841
SO15091,CUST77137,2025-01-03T14:14:00,78,349.71,Pending,"0515 Franco Estates
West Andreafurt, WV 30089",Onto receive any.,2025-01-16T03:17:57,Vm50802,salesman_0265
SO49609,CUST37841,2025-01-04T14:23:27,1,356.49,Failed,"822 Chapman Isle
Lake Krista, IA 78038",Could relationship anyone soldier some save his.,2025-01-10T14:06:47,Mj60340,salesman_7808
SO59040,CUST69708,2025-01-02T01:18:18,43,573.02,Failed,"32714 Gonzalez Club
Hillmouth, NE 98026",Ahead of our amount garden federal still upon.,2025-01-01T20:07:13,Uy43963,salesman_0265
SO34988,CUST99629,2025-01-03T23:19:58,42,92.45,Paid,"Unit 7731 Box 0464
DPO AE 94805",Available future check same determine herself if.,2025-01-02T17:43:57,US51311,salesman_9082
SO22485,CUST71982,2025-01-17T07:13:34,7,619.28,Paid,"05463 Yates Fields
Herrerafort, CO 95921",Approach wall fire trade since citizen result claim.,2025-01-02T23:17:15,ZW00207,salesman_0505
SO97738,CUST31881,2025-01-09T10:28:52,37,704.47,Failed,"57499 Cole Row
Tombury, FL 22415",Individual son health per action morning thousand pattern.,2025-01-17T11:43:18,zX99111,salesman_4050
SO12479,CUST63438,2025-01-13T11:33:50,62,6.83,Failed,"443 Mary Mills Suite 712
North Lauriefort, FM 35415",Animal far reach.,2025-01-17T07:48:47,zA60775,salesman_4914
SO93743,CUST91731,2025-01-12T14:13:33,93,19.18,Paid,"8074 Mark Locks Apt. 156
Lake April, NY 40893",Score key least standard country.,2025-01-18T07:19:39,Gq32811,salesman_5431
SO64628,CUST06990,2025-01-14T18:00:48,3,339.42,Failed,"2940 Daniel Orchard
Thomashaven, PA 09823",Government clear artist.,2025-01-01T18:58:13,EC03788,salesman_5217
SO79467,CUST53953,2025-01-10T12:49:24,77,392.99,Paid,"8787 Jon Falls Apt. 616
New Brandonhaven, MH 73274",Run common center assume hotel south wait talk.,2025-01-08T17:02:51,uF88945,salesman_9082
SO57744,CUST78649,2025-01-16T14:01:26,37,322.96,Failed,"5442 Gutierrez Springs Suite 812
Jenningsberg, OH 01255",Too pattern occur soldier ever rather source.,2025-01-02T12:43:13,bZ98537,salesman_0265
SO75267,CUST15703,2025-01-17T11:34:58,27,647.11,Paid,"38438 Townsend Green Suite 767
Brittanyshire, NH 22204",Beautiful still air rest different price they.,2025-01-07T08:17:54,Em99487,salesman_4987
SO13690,CUST20420,2025-01-17T16:49:43,62,655.11,Paid,"PSC 3668, Box 3498
APO AP 61165",Church discussion strategy themselves.,2025-01-07T21:30:38,yr96400,salesman_3560
SO47245,CUST40467,2025-01-18T06:39:11,31,158.94,Pending,"043 Long Pines
Lake William, AK 21290",Kid bill question those enough.,2025-01-11T03:44:46,my85722,salesman_3489
SO32239,CUST90824,2025-01-07T14:31:54,8,111.69,Paid,"2816 Lisa Tunnel
Cooperburgh, PR 30400",Just society type in.,2025-01-17T12:29:11,jn45632,salesman_9662
SO84138,CUST34352,2025-01-05T15:35:59,7,521.37,Pending,"1298 Jessica Views
Brandyfort, FM 30016",Even send hard man family them.,2025-01-17T11:12:58,ic27261,salesman_5819
SO00950,CUST91243,2025-01-06T04:20:39,50,411.02,Pending,"13862 Frank Avenue Suite 405
Wilkersonchester, SC 93079",Student significant type cut bed.,2025-01-04T18:41:41,Ya52368,salesman_9767
SO89648,CUST27501,2025-01-06T02:53:36,25,828.92,Pending,"289 Mann Land Suite 033
West Alison, MO 58253",Production enjoy spend go citizen.,2025-01-02T08:03:08,Qq75322,salesman_0476
SO77055,CUST46548,2025-01-17T12:34:36,85,932.17,Failed,"7531 Jillian Square
Lake Ryanport, IA 74757",Ground son music throw I pay.,2025-01-15T02:39:39,zN55525,salesman_5217
SO53490,CUST79955,2025-01-10T22:47:00,76,850.25,Pending,"USS Casey
FPO AE 19995",Night at daughter bed represent.,2025-01-13T06:49:32,cD76363,salesman_0505
SO05333,CUST07619,2025-01-15T18:05:23,5,543.73,Pending,"0966 David Run Apt. 828
Acostaville, NH 05001",Program baby position door.,2025-01-13T15:25:06,PW88781,salesman_7747
SO74103,CUST29596,2025-01-15T02:49:41,87,87.81,Pending,"8039 Bryan Highway Suite 982
Lisaborough, AZ 48702",Lead boy huge production.,2025-01-08T04:13:41,qJ85438,salesman_0265
SO48823,CUST97341,2025-01-16T23:59:05,46,762.7,Pending,"2322 Silva Inlet Apt. 169
Port Melissa, ID 46635",Sort safe throughout reveal.,2025-01-08T07:39:31,jy95444,salesman_2939
SO30335,CUST19251,2025-01-02T01:04:01,17,990.92,Paid,"8207 Kenneth Hollow
Lindamouth, VI 21822",Manage game reflect cover decide.,2025-01-03T11:52:31,Jz05498,salesman_4648
SO44106,CUST49926,2025-01-09T21:34:42,27,164.08,Pending,"4114 Jones Ramp
West Dustinburgh, VT 63766",Scientist voice leader consumer be none whole reduce.,2025-01-02T02:12:49,Sr40543,salesman_6101
SO57003,CUST24403,2025-01-02T04:55:11,33,360.55,Failed,"2017 Haley Loaf
South Kevinfurt, AL 62184",Trip stuff plant all.,2025-01-16T23:55:10,XT82848,salesman_0505
SO41022,CUST53081,2025-01-13T09:44:39,87,208.06,Failed,"915 Morris Crest Suite 054
Port Michele, MN 69650",Road generation kid stuff.,2025-01-03T16:17:02,Ca42224,salesman_5500
SO27450,CUST41137,2025-01-03T09:22:50,10,48.38,Paid,"USS Morris
FPO AE 01451",Industry herself large budget project.,2025-01-02T21:06:22,dC13333,salesman_5530
SO43886,CUST84371,2025-01-07T23:39:15,92,284.27,Pending,"6709 Cook Hills
West Amystad, AL 95038",Raise energy us surface large what teacher.,2025-01-03T05:21:20,WI43488,salesman_4555
SO00093,CUST28573,2025-01-13T04:44:12,89,804.27,Paid,"Unit 1046 Box 8641
DPO AE 24836",Buy player opportunity student exist kitchen short alone.,2025-01-04T20:15:46,XX97747,salesman_2939
SO69121,CUST36988,2025-01-15T22:01:14,100,867.97,Pending,"874 Michael Shoals Suite 309
Johnsonside, WY 92072",Wall night state lead goal.,2025-01-05T20:03:26,fz13340,salesman_2700
SO29734,CUST39326,2025-01-04T00:42:34,64,933.28,Paid,"864 Jimmy Mountain
Elijahchester, FM 84860",Billion attention summer human fine.,2025-01-05T02:31:31,yD26688,salesman_7747
SO36978,CUST53078,2025-01-02T01:44:53,64,272.66,Pending,"PSC 2672, Box 0368
APO AA 19400",Sister why fast school.,2025-01-14T01:38:49,EC03788,salesman_3987
SO73863,CUST16071,2025-01-11T14:02:40,81,875.12,Failed,"93120 Edwards Pike
Wattsmouth, IA 23283",I tonight thousand plan price.,2025-01-03T09:42:47,BR80666,salesman_0265
SO64650,CUST21650,2025-01-01T21:23:02,96,520.25,Failed,"1212 Miller Loaf Suite 092
Port Richard, SC 13215",Third life pressure.,2025-01-08T23:14:06,Gn61678,salesman_9662
SO77034,CUST20431,2025-01-14T13:01:31,100,250.95,Pending,"472 Dawn Unions Suite 056
West Markfort, CA 84857",Least site discussion.,2025-01-10T21:42:21,Cr25792,salesman_2365
SO56759,CUST00521,2025-01-14T10:21:07,31,431.76,Pending,"USS Horton
FPO AE 92776",Role speech best growth budget land.,2025-01-11T15:32:29,bK29028,salesman_2365
SO19842,CUST26942,2025-01-03T03:38:51,37,818.6,Paid,"9880 Johnson Station Apt. 884
North Albertland, IL 37755",Morning dream per great miss technology popular talk.,2025-01-17T00:08:19,bs95360,salesman_5819
SO19010,CUST73184,2025-01-11T09:41:25,74,110.51,Pending,"721 Debbie Orchard Suite 534
Lake Erinborough, KS 58186",Side those develop himself play wife.,2025-01-16T20:27:56,wY47453,salesman_6841
SO30887,CUST11324,2025-01-09T17:46:28,26,391.12,Pending,"58077 Ryan Branch Apt. 968
Manuelchester, NJ 61987",Available wonder drive writer democratic.,2025-01-05T01:40:16,ey10203,salesman_4050
SO21102,CUST74262,2025-01-12T05:06:49,35,151.03,Paid,"Unit 0094 Box 2351
DPO AE 29532",Western staff cell ready wrong century.,2025-01-06T20:57:53,wW07299,salesman_4465
SO86524,CUST58291,2025-01-13T23:07:23,97,540.14,Pending,"43759 Sean Points Suite 427
Freemanstad, KY 84710",Serve business want shake.,2025-01-04T01:26:53,Mj60340,salesman_3678
SO62258,CUST01114,2025-01-13T22:03:35,58,549.69,Failed,"21157 Lisa Hollow
East Jeffreymouth, NJ 32968",Top production medical size vote.,2025-01-02T11:46:26,ir00434,salesman_5431
SO51440,CUST81420,2025-01-07T04:29:11,31,178.18,Pending,"82041 Burke Oval Apt. 786
Longfort, WA 87113",Pay or citizen recently itself make.,2025-01-08T15:46:42,dc45476,salesman_4050
SO02943,CUST49519,2025-01-06T07:49:49,47,195.23,Pending,"666 Randy Fords Apt. 163
New Thomas, IL 60872",Decade we resource western walk.,2025-01-05T09:03:48,BR80666,salesman_5217
SO10085,CUST28522,2025-01-09T19:48:26,39,182.44,Paid,"89208 Oneal Land Apt. 244
New Martin, AL 37001",Key ground month color feel.,2025-01-04T11:51:35,fA14821,salesman_6841
SO36251,CUST24818,2025-01-01T05:37:03,18,874.52,Paid,"551 James Cove Apt. 681
South Richard, AL 68812",Dark determine child yard book establish pay.,2025-01-05T16:59:26,aC29645,salesman_6964
SO08063,CUST34433,2025-01-09T14:15:44,6,479.0,Failed,"USNV Gutierrez
FPO AA 04468",Upon week important should policy.,2025-01-14T01:29:44,yy13521,salesman_7808
SO70889,CUST10450,2025-01-12T15:37:32,50,989.1,Failed,"3864 Mitchell Groves
West Debra, NH 15330",Price interview fill attention something town.,2025-01-12T08:56:33,uE97686,salesman_7808
SO30977,CUST91083,2025-01-02T02:47:20,49,974.85,Pending,"2314 Jessica Walk Apt. 249
Parkerstad, IL 26441",Former now respond another serve.,2025-01-06T15:56:57,Fo28280,salesman_5530
SO72886,CUST53507,2025-01-05T03:24:37,85,859.06,Pending,"0567 Rachel View
Lake Markburgh, SD 07407",While design message.,2025-01-12T06:57:02,Ie95540,salesman_0505
SO00516,CUST09227,2025-01-06T04:03:33,69,228.63,Paid,"5690 Moore Spur
Lake Rebecca, NH 34876",Picture eat good film.,2025-01-14T05:58:58,Qd52693,salesman_3560
SO92863,CUST88865,2025-01-06T02:52:27,67,374.53,Paid,"51129 Sean Club Suite 470
Danielport, OK 34941",Box medical bring clear debate again.,2025-01-13T04:31:13,Kt24904,salesman_4050
SO28589,CUST85934,2025-01-02T13:38:26,14,180.37,Paid,"800 Peck Manors
North Kristin, IA 49293",Coach near professor play run traditional.,2025-01-15T16:33:24,SS73424,salesman_4147
SO29597,CUST24009,2025-01-12T18:48:29,92,256.48,Failed,"1912 Sara Cliff
East Seth, RI 30246",Financial sure herself foot figure political.,2025-01-15T08:17:58,wY47453,salesman_9767
SO22803,CUST00513,2025-01-09T21:48:05,61,598.3,Paid,"USS Martin
FPO AP 92211",Decision usually organization push hair alone.,2025-01-07T22:44:03,aC29645,salesman_8832
SO22328,CUST50832,2025-01-13T13:56:21,94,125.1,Paid,"319 Dominguez Meadows Apt. 529
South Sonyafort, PR 39807",Situation avoid he two yes perhaps.,2025-01-07T06:05:12,RS14581,salesman_0622
SO19730,CUST46515,2025-01-03T00:03:43,75,402.91,Pending,"6239 James Meadows
Garciaview, MD 63634",Modern image I water.,2025-01-06T06:27:46,Aq16839,salesman_8835
SO94379,CUST29822,2025-01-16T03:49:38,92,88.12,Failed,"USS Morgan
FPO AP 76233",Difference woman see from operation reality blue.,2025-01-06T07:34:52,zA60775,salesman_3489
SO57166,CUST52308,2025-01-10T07:09:01,80,419.16,Failed,"539 Julie Wall Suite 541
Moniqueburgh, ND 22402",For somebody tell successful soldier manager because.,2025-01-02T23:29:03,uk51775,salesman_9082
SO37818,CUST81506,2025-01-01T23:44:15,57,863.62,Pending,"387 Anthony Road
New Lauren, PW 22042",Country sure statement art sing.,2025-01-16T11:05:01,NJ46904,salesman_4648
SO67889,CUST69890,2025-01-04T22:38:34,20,718.81,Paid,"624 Amanda Crescent
Port Codymouth, UT 55132",Road memory kid forget beyond food office resource.,2025-01-01T08:56:12,MU75789,salesman_4555
SO16231,CUST26884,2025-01-09T09:58:21,80,916.26,Paid,"Unit 8147 Box 4606
DPO AA 33023",Front phone society rate safe win develop.,2025-01-06T21:54:25,cy59922,salesman_7051
SO44788,CUST40095,2025-01-18T01:30:23,35,933.51,Pending,"404 Sherri Meadows
Sawyertown, PW 50364",Only affect decision forward thousand all short research.,2025-01-12T03:09:51,dv78716,salesman_0604
SO80167,CUST88819,2025-01-09T16:48:57,82,476.17,Pending,"12975 Tamara Greens
Royview, MI 02552",Reflect itself treat approach Congress all necessary quickly.,2025-01-06T02:54:44,vf91351,salesman_9082
SO30030,CUST64377,2025-01-02T00:59:24,97,607.68,Paid,"674 Brent Square Apt. 367
Port Jeffreystad, SC 61298",Sport evidence sign unit school.,2025-01-16T16:48:43,ev11141,salesman_7808
SO23982,CUST73801,2025-01-12T00:31:20,26,334.99,Pending,"3688 Wilson Lights
Weststad, AL 62505",Exist skin indicate trial.,2025-01-17T19:08:41,TS08161,salesman_5108
SO25682,CUST74529,2025-01-13T03:46:26,23,102.45,Paid,"1562 Anne Trail
East Jessica, SD 80110",Possible newspaper world choose attorney oil significant.,2025-01-18T09:54:35,Xe63938,salesman_7957
SO12039,CUST23495,2025-01-02T11:48:56,83,636.2,Failed,"367 Murphy Street Suite 587
Lake Stephanie, RI 53325",Build possible enough beat near.,2025-01-03T02:11:09,AC49600,salesman_7957
SO43450,CUST92781,2025-01-13T19:48:34,95,540.23,Failed,"141 Tracy Knoll Apt. 343
Yangmouth, CO 41421",Example about ok.,2025-01-14T14:44:02,vH64356,salesman_3581
SO59342,CUST95010,2025-01-03T17:57:34,92,655.17,Failed,"611 Laura Glen Apt. 617
New Susan, HI 91650",Right yard dark future as.,2025-01-02T15:32:34,Yc29664,salesman_7557
SO03914,CUST26538,2025-01-15T13:14:23,31,872.44,Failed,"73058 Sarah Port Apt. 771
Matthewsland, SC 60468",Discussion be although leave especially north south.,2025-01-13T07:05:44,lg53376,salesman_8734
SO70175,CUST66177,2025-01-14T03:35:20,38,634.37,Pending,"3375 Compton Plaza Apt. 727
Bensonfurt, FM 83761",Actually moment tax low do.,2025-01-14T03:16:46,Gw13885,salesman_4914
SO61904,CUST12809,2025-01-18T04:59:29,61,481.33,Paid,"808 Daniel Wells
Tylerside, IL 12570",Chance now picture.,2025-01-18T03:28:37,wu55333,salesman_5970
SO67473,CUST42683,2025-01-08T16:58:18,77,910.77,Pending,"682 Evans Plain Apt. 385
Curtisbury, GU 46871",Actually officer organization.,2025-01-18T04:10:36,Gn61678,salesman_0622
SO60972,CUST20412,2025-01-09T00:58:52,65,626.29,Pending,"831 Donaldson Walks Suite 251
Callahanmouth, GA 66387",Talk politics help ok whole feeling.,2025-01-04T14:24:19,Oh45831,salesman_8835
SO14118,CUST93300,2025-01-04T07:30:17,33,564.78,Paid,"958 Brianna Drive
Hoffmanchester, FL 46662",Change their writer old heavy goal box.,2025-01-17T00:21:39,bR11211,salesman_7452
SO65903,CUST60184,2025-01-16T12:35:39,88,403.24,Failed,"5436 Christopher Ville
New Laura, GU 03484",Join bad science there water group argue agreement.,2025-01-16T14:02:55,KF79933,salesman_7503
SO50141,CUST04322,2025-01-04T09:22:48,8,257.36,Paid,"PSC 3505, Box 0227
APO AP 92980",Figure whom open always peace teach a.,2025-01-07T13:15:29,Vm50802,salesman_7808
SO91853,CUST76959,2025-01-17T05:43:27,35,416.27,Failed,"59770 Mary Hollow
Kendrafort, OH 17243",Better heart meet.,2025-01-05T04:30:25,US51311,salesman_8835
SO19387,CUST09486,2025-01-04T02:36:15,77,630.52,Failed,"646 David Vista Suite 198
East Carl, NV 41228",Stuff start these those.,2025-01-04T08:07:10,Gw13885,salesman_7957
SO50426,CUST31084,2025-01-18T07:39:49,27,458.93,Failed,"83592 Gardner Crest Suite 580
Thomaston, AZ 04043",Leave institution school bill space long fill pattern.,2025-01-09T14:40:13,tB77927,salesman_7557
SO23980,CUST18135,2025-01-04T05:10:39,38,772.9,Pending,"45806 Rhonda Isle
West Suzanne, OR 76022",Speech produce state adult computer star.,2025-01-04T13:50:52,Di25032,salesman_0622
SO08611,CUST02005,2025-01-16T10:28:58,45,747.72,Paid,"18044 Robin Glen
West Martintown, FL 11911",Indicate simply exist enter camera.,2025-01-02T15:26:39,rm13453,salesman_9767
SO83805,CUST84585,2025-01-08T11:35:18,80,797.38,Pending,"1425 Andrea Cove
Lindsayburgh, IN 22023",Difficult money house.,2025-01-08T20:05:06,qC43107,salesman_8734
SO33098,CUST30008,2025-01-07T08:13:27,50,488.17,Paid,"00097 Moore Springs Apt. 416
Wilsonchester, MP 36441",Police hear some dream course control item change.,2025-01-16T09:33:02,Lb70832,salesman_0505
SO53394,CUST06229,2025-01-13T18:51:06,29,728.89,Pending,"29559 Williams Union
South Danielborough, IL 65995",Ok difficult rather within.,2025-01-02T22:04:21,Aq16839,salesman_7747
SO98886,CUST84708,2025-01-16T03:44:02,60,127.18,Pending,"44416 Perez Turnpike
Lake Ashley, MO 59681",Consumer west since issue order.,2025-01-17T20:40:56,lf70028,salesman_5500
SO98052,CUST36422,2025-01-03T12:04:13,25,57.01,Pending,"54687 Smith Junction Suite 554
Martinside, GA 83555",Agent physical area piece.,2025-01-14T05:12:14,Fg28880,salesman_4147
SO79446,CUST84179,2025-01-16T21:26:24,61,82.68,Paid,"774 Carroll Canyon
North Sarah, MI 14920",Process raise job until area so behind.,2025-01-18T06:03:28,Cr25792,salesman_1433
SO62928,CUST74649,2025-01-17T20:15:28,9,854.44,Failed,"41436 Reginald Forges
North Annettebury, CT 04127",Next American structure worker new management.,2025-01-11T01:59:13,OB74530,salesman_7808
SO83857,CUST06588,2025-01-15T10:26:51,84,590.88,Failed,"696 Martinez Locks Apt. 002
South Emily, VI 19711",Edge win tend charge similar a.,2025-01-16T18:24:31,vZ64214,salesman_4233
SO71973,CUST19582,2025-01-02T03:45:32,55,488.48,Failed,"7757 Douglas Expressway
East Courtney, MD 35095",But here effect.,2025-01-12T09:38:22,Vm50802,salesman_9082
SO95776,CUST62801,2025-01-08T00:51:13,25,521.93,Paid,"845 Guzman Crossing Suite 240
South Aliciaton, PA 41889",Successful remain player civil remember discover remain.,2025-01-12T10:52:26,vz07551,salesman_5142
SO60024,CUST14524,2025-01-03T09:02:53,84,174.25,Pending,"6145 Dawson River Apt. 368
Terrellberg, MI 53407",Too condition keep form every shoulder.,2025-01-06T13:35:07,OC66094,salesman_7747
SO61017,CUST05692,2025-01-12T11:04:01,11,665.29,Pending,"92088 David Stravenue
Davidside, FM 86108",Significant their evidence campaign case sure fund.,2025-01-02T12:29:37,ra20032,salesman_2365
SO51586,CUST63552,2025-01-11T16:47:18,14,140.96,Failed,"4661 Flores Port
Justinton, MI 19388",Rest town range.,2025-01-12T19:42:43,Aq04045,salesman_7957
SO12928,CUST72193,2025-01-05T02:58:51,1,447.24,Paid,"9743 Martin Trace
South Jennifer, PA 18775",Firm pay wife listen law.,2025-01-13T13:26:53,ZR86690,salesman_8832
SO34815,CUST57098,2025-01-10T08:56:00,71,340.38,Pending,"5198 Alex Viaduct Suite 061
South Toddview, AS 53882",Likely story actually there.,2025-01-16T15:12:03,vo00190,salesman_5217
SO80872,CUST66897,2025-01-16T16:33:17,24,34.03,Pending,"86708 Amy Streets
East Michael, PW 65333",Activity either key tend system notice.,2025-01-03T19:29:25,Ro99394,salesman_9767
SO21078,CUST22818,2025-01-17T03:19:13,69,43.61,Pending,"3411 Holland Junctions Suite 298
Wardside, OR 30988",Remember house attention special soldier have.,2025-01-11T19:45:16,gu85564,salesman_7957
SO45228,CUST87106,2025-01-01T03:15:53,20,106.05,Failed,"262 Lewis Views Apt. 536
South Pamela, PR 04557",Property live test material image.,2025-01-01T23:43:18,tW84327,salesman_5843
SO67447,CUST81863,2025-01-05T05:08:58,89,951.9,Pending,"013 Richardson Forest
Heatherfort, MN 84264",Hospital film data.,2025-01-10T01:05:14,Fn63927,salesman_5500
SO78925,CUST25704,2025-01-13T03:02:08,63,123.68,Paid,"639 Sean Tunnel Suite 260
Amandafurt, WY 81946",During fall much already.,2025-01-04T13:12:38,Tb17825,salesman_7808
SO57834,CUST51785,2025-01-10T12:52:04,37,103.45,Pending,"4573 Kristy Overpass
Barberview, VI 31747",Brother pay woman development.,2025-01-10T23:35:51,ra20032,salesman_4233
SO40996,CUST85644,2025-01-14T13:25:07,65,939.27,Pending,"180 Pollard Cove Suite 160
Port Michaelchester, OH 77813",Identify special fight five necessary account.,2025-01-17T09:59:47,Di25032,salesman_3987
SO45855,CUST79763,2025-01-12T22:00:14,6,638.32,Paid,"102 Jo Junction Suite 525
Moniquehaven, WA 58770",Cut art compare wish through truth customer through.,2025-01-15T22:54:12,pi57551,salesman_4115
SO81531,CUST97644,2025-01-16T02:24:57,23,980.12,Paid,"558 Ian Cape Apt. 075
Sanchezborough, KY 48288",Court for beat relate authority should.,2025-01-04T19:25:43,RQ18398,salesman_5081
SO15640,CUST14865,2025-01-05T13:27:52,45,274.85,Failed,"1462 Adams Knoll Apt. 002
New Zachary, PA 75390",Responsibility and give recent similar deal up wait.,2025-01-08T03:51:52,hX29331,salesman_9214
SO03296,CUST15595,2025-01-04T19:21:59,48,702.81,Pending,"00152 Eileen Lodge Apt. 614
Fosterland, MN 06743",Modern race sure pressure front somebody.,2025-01-04T12:18:14,Ly16891,salesman_7957
SO70230,CUST52831,2025-01-18T00:31:15,12,492.15,Failed,"285 Donna Neck
Lake Megantown, IA 07147",Visit economic they you movement style.,2025-01-02T11:08:57,YT82370,salesman_7452
SO02641,CUST02708,2025-01-13T18:43:20,13,539.37,Pending,"9463 Brittany Passage Apt. 877
Allenburgh, ME 44170",Summer close structure site option about responsibility.,2025-01-15T14:24:53,eg76118,salesman_5431
SO99968,CUST84750,2025-01-10T04:36:12,14,820.33,Failed,"USS Miller
FPO AA 37104",Top newspaper president risk society camera history your.,2025-01-08T15:25:34,wP59541,salesman_3821
SO87898,CUST89185,2025-01-18T00:38:38,95,494.34,Pending,"31834 Martinez Brook
Jacksonfort, NE 49228",Foreign style party budget traditional physical modern.,2025-01-05T10:12:25,wP59541,salesman_5970
SO15995,CUST25614,2025-01-10T01:15:45,89,253.98,Pending,"567 Diane Underpass Suite 413
North Kelsey, CA 82568",Left take mission.,2025-01-08T05:51:59,eP68219,salesman_7957
SO53697,CUST23808,2025-01-07T11:57:54,74,795.12,Paid,"65909 Torres Grove Suite 284
Smithshire, VI 22085",Bring process improve environment close if phone.,2025-01-01T02:05:23,Cq51717,salesman_2397
SO02274,CUST65329,2025-01-17T19:55:15,20,637.85,Failed,"29673 Victoria Bypass
West Rebeccabury, SD 62281",Experience arrive difference hit drive when house.,2025-01-14T19:15:34,Np25200,salesman_7808
SO72987,CUST03477,2025-01-14T16:06:02,86,467.16,Pending,"3570 Tracey Prairie Apt. 395
Nelsonshire, AS 27191",Leave quite sign.,2025-01-08T05:54:15,TS08161,salesman_7503
SO62978,CUST75282,2025-01-04T22:35:11,54,124.63,Pending,"27514 Juan Ways
East Mark, MT 18029",Player record available much certainly training but nothing.,2025-01-17T07:42:59,my85722,salesman_5819
SO09473,CUST57929,2025-01-08T20:16:32,11,699.37,Failed,"PSC 4110, Box 8917
APO AP 18449",Purpose hospital note join middle fast.,2025-01-18T02:43:55,Cy11254,salesman_7747
SO96091,CUST99862,2025-01-06T21:34:43,46,126.97,Paid,"1339 Bishop Mission
West Anitafurt, IA 42273",Imagine discussion statement.,2025-01-10T06:49:26,vz07551,salesman_4987
